Product Name,Manufacturer,CPU manufacturer,CPU brand modifier,CPU generation,CPU Speed (GHz),RAM (GB),RAM Type,Bus (MHz),Storage (GB),Screen Size (inch),Screen Resolution,Refresh Rate (Hz),GPU manufacturer,Weight (kg),Battery,Price (VND),url,saved_path,detail_specs_html_path
ACER Aspire Lite Al16 51p 72s2_nx.kx0sv.002,Acer,Intel,Core i7,1255,4.7,16.0,DDR5,4800,512,16.0,1920 x 1200,60,Intel,1.8,58Whr 3-cell 65W PD Type-C Adapter,16990000,https://www.anphatpc.com.vn/laptop-acer-aspire-lite-al16-51p-72s2_nx.kx0sv.002.html,data/anphat/raw_htmls\acer_75.html,data/anphat/detail_htmls\acer_75_specs.html
Gaming ACER Nitro V 15 Propanel Anv15 41 R7ap Nh.qpgsv.002,Acer,AMD,Ryzen 5,7535,4.55,16.0,DDR5,4800,512,15.6,1920 x 1080,180,NVIDIA,2.11,"4 Cell, 57 Whr",22990000,https://www.anphatpc.com.vn/laptop-gaming-acer-nitro-v-15-propanel-anv15-41-r7ap-nh.qpgsv.002.html,data/anphat/raw_htmls\acer_77.html,data/anphat/detail_htmls\acer_77_specs.html
Aspire Go 15 Ag15 31p 32u6 Nx.krpsv.002 Cor I3 N305 8gb 512gb INTEL Uhd Graphics 15.6inch Fhd Win 11 Bac,Acer,Intel,Core i3,,3.8,8.0,DDR5,4800,512,15.6,1920 x 1080,60,Intel,1.75,3 cell 51WHrs,9990000,https://www.anphatpc.com.vn/laptop-aspire-go-15-ag15-31p-32u6-nx.krpsv.002-cor-i3-n305-8gb-512gb-intel-uhd-graphics-15.6inch-fhd-win-11-bac.html,data/anphat/raw_htmls\acer_78.html,data/anphat/detail_htmls\acer_78_specs.html
ACER Gaming Nitro V 16 Propanel Anv16 41 R6na Nh.qp0sv.001,Acer,AMD,Ryzen 7,8845,5.1,16.0,DDR5,5600,512,16.0,1920 x 1200,165,NVIDIA,2.5,4 cell - 57 Wh,34990000,https://www.anphatpc.com.vn/laptop-acer-gaming-nitro-v-16-propanel-anv16-41-r6na-nh.qp0sv.001.html,data/anphat/raw_htmls\acer_79.html,data/anphat/detail_htmls\acer_79_specs.html
ACER Gaming Nitro V 16 Propanel Anv16 41 R7en Nh.qp2sv.004,Acer,AMD,Ryzen 7,8845,5.1,16.0,DDR5,5600,512,16.0,1920 x 1200,165,NVIDIA,2.5,4 cell - 57 Wh,28790000,https://www.anphatpc.com.vn/laptop-acer-gaming-nitro-v-16-propanel-anv16-41-r7en-nh.qp2sv.004.html,data/anphat/raw_htmls\acer_80.html,data/anphat/detail_htmls\acer_80_specs.html
ACER Predator Helios Neo 16s Ai Phn16s 71 94t0,Acer,Intel,Core Ultra 9,275,5.4,32.0,DDR5,,2048,16.0,2560 x 1600,240,NVIDIA,2.3,76Wh 4-cell Li-ion battery,64490000,https://www.anphatpc.com.vn/laptop-acer-predator-helios-neo-16s-ai-phn16s-71-94t0.html,data/anphat/raw_htmls\acer_81.html,data/anphat/detail_htmls\acer_81_specs.html
ACER Predator Helios Neo 16 Phn16 72 950p Nh.qnmsv.001,Acer,Intel,Core i9,14900,5.8,32.0,DDR5,5600,1024,16.0,2560 x 1600,240,NVIDIA,2.8,"4-cell, 90 Wh",59999000,https://www.anphatpc.com.vn/laptop-acer-predator-helios-neo-16-phn16-72-950p-nh.qnmsv.001.html,data/anphat/raw_htmls\acer_83.html,data/anphat/detail_htmls\acer_83_specs.html
ACER Predator Helios 18 Ai Ph18 73 93p0,Acer,Intel,Core Ultra 9,275,5.4,64.0,DDR5,192,3072,18.0,2560 x 1600,250,NVIDIA,3.5,99.98Wh 4-cell,99990000,https://www.anphatpc.com.vn/laptop-acer-predator-helios-18-ai-ph18-73-93p0.html,data/anphat/raw_htmls\acer_82.html,data/anphat/detail_htmls\acer_82_specs.html
ACER Aspire Lite Al14 51m 59bn_nx.ktxsv.001,Acer,Intel,Core i5,1235,4.4,16.0,DDR5,4800,512,14.0,1920 x 1200,60,Intel,1.5,58Wh 3-cell Li-ion battery Adapter 65W,14990000,https://www.anphatpc.com.vn/laptop-acer-aspire-lite-al14-51m-59bn_nx.ktxsv.001.html,data/anphat/raw_htmls\acer_84.html,data/anphat/detail_htmls\acer_84_specs.html
ACER Aspire Lite Al16 51p 55n7 Nx.kx0sv.001,Acer,Intel,Core i5,1235,4.4,16.0,DDR5,4800,2048,16.0,1920 x 1200,60,Intel,1.7,58Whr 3-cell 65W PD Type-C Adapter,13999000,https://www.anphatpc.com.vn/laptop-acer-aspire-lite-al16-51p-55n7-nx.kx0sv.001.html,data/anphat/raw_htmls\acer_85.html,data/anphat/detail_htmls\acer_85_specs.html
ACER Nitro V Anv15 41 R1jy Nh.qpfsv.001,Acer,AMD,Ryzen 5,6600,4.5,16.0,DDR5,4800,512,15.6,1920 x 1080,,NVIDIA,2.1,"57WHrs, 4-cell Li-ion",22990000,https://www.anphatpc.com.vn/laptop-acer-nitro-v-anv15-41-r1jy-nh.qpfsv.001.html,data/anphat/raw_htmls\acer_86.html,data/anphat/detail_htmls\acer_86_specs.html
ACER Gaming Nitro V 16 Propanel Anv16 41 R6zy Nh.qp2sv.002,Acer,AMD,Ryzen 5,8645,5.0,16.0,DDR5,5600,512,16.0,1920 x 1200,165,NVIDIA,2.5,4 cell - 57 Wh,27490000,https://www.anphatpc.com.vn/laptop-acer-gaming-nitro-v-16-propanel-anv16-41-r6zy-nh.qp2sv.002.html,data/anphat/raw_htmls\acer_87.html,data/anphat/detail_htmls\acer_87_specs.html
ACER Aspire 5 A515 58p 56rp Nx.khjsv.008,Acer,Intel,Core i5,1335,4.6,16.0,LPDDR5,4800,1024,15.6,1920 x 1080,60,Intel,1.7,3 Cell 50 Wh,16990000,https://www.anphatpc.com.vn/laptop-acer-aspire-5-a515-58p-56rp-nx.khjsv.008.html,data/anphat/raw_htmls\acer_90.html,data/anphat/detail_htmls\acer_90_specs.html
ACER Gaming Nitro V Anv15 51 91t5 Nh.qqesv.009,Acer,Intel,Core i9,13900,5.4,16.0,DDR5,5200,512,15.6,1920 x 1080,144,NVIDIA,2.1,4 cell - 57 Wh,32990000,https://www.anphatpc.com.vn/laptop-acer-gaming-nitro-v-anv15-51-91t5-nh.qqesv.009.html,data/anphat/raw_htmls\acer_88.html,data/anphat/detail_htmls\acer_88_specs.html
ACER Predator Helios Neo Phn16 71 53m7 Nh.qlusv.005,Acer,Intel,Core i5,13500,4.7,16.0,DDR5,4800,512,16.0,1920 x 1200,165,NVIDIA,2.6,"4-cell, 90 Wh",37999000,https://www.anphatpc.com.vn/laptop-acer-predator-helios-neo-phn16-71-53m7-nh.qlusv.005.html,data/anphat/raw_htmls\acer_91.html,data/anphat/detail_htmls\acer_91_specs.html
ACER Predator Helios Neo Phn16 71 779x_nh.qlusv.00b,Acer,Intel,Core i7,13700,5.0,16.0,DDR5,4800,512,16.0,2560 x 1600,165,NVIDIA,2.6,"4-cell, 90 Wh",43990000,https://www.anphatpc.com.vn/laptop-acer-predator-helios-neo-phn16-71-779x_nh.qlusv.00b.html,data/anphat/raw_htmls\acer_93.html,data/anphat/detail_htmls\acer_93_specs.html
ACER Aspire 3 A314 42p R3b3 Nx.ksfsv.001,Acer,AMD,Ryzen 7,5700,4.3,16.0,LPDDR4X,,512,14.0,1920 x 1200,60,AMD,1.4,3 cell 50 Wh,13990000,https://www.anphatpc.com.vn/laptop-acer-aspire-3-a314-42p-r3b3-nx.ksfsv.001.html,data/anphat/raw_htmls\acer_94.html,data/anphat/detail_htmls\acer_94_specs.html
ACER Predator Helios Neo 16 Phn16 71 74qr Nh.qlvsv.002,Acer,Intel,Core i7,13700,5.0,16.0,DDR5,4800,512,16.0,2560 x 1600,165,NVIDIA,2.6,4 cell - 90 Wh,49990000,https://www.anphatpc.com.vn/laptop-acer-predator-helios-neo-16-phn16-71-74qr-nh.qlvsv.002.html,data/anphat/raw_htmls\acer_95.html,data/anphat/detail_htmls\acer_95_specs.html
ACER Predator Helios 16 Ph16 72 95zm Nh.qnzsv.008,Acer,Intel,Core i9,14900,5.8,32.0,DDR5,5600,1024,16.0,2560 x 1600,250,NVIDIA,2.7,"4-cell, 90 Wh",78990000,https://www.anphatpc.com.vn/laptop-acer-predator-helios-16-ph16-72-95zm-nh.qnzsv.008.html,data/anphat/raw_htmls\acer_96.html,data/anphat/detail_htmls\acer_96_specs.html
ACER Predator Helios Neo Phn16 71 547e Nh.qlusv.00a,Acer,Intel,Core i5,13500,4.7,16.0,DDR5,4800,512,16.0,2560 x 1600,165,NVIDIA,2.6,"4-cell, 90 Wh",40890000,https://www.anphatpc.com.vn/laptop-acer-predator-helios-neo-phn16-71-547e-nh.qlusv.00a.html,data/anphat/raw_htmls\acer_92.html,data/anphat/detail_htmls\acer_92_specs.html
ACER Predator Helios Neo 16 Phn16 72 94kc Nh.qnmsv.005,Acer,Intel,Core i9,14900,5.8,16.0,DDR5,5600,1024,16.0,2560 x 1600,240,NVIDIA,2.8,"4-cell, 90 Wh",56990000,https://www.anphatpc.com.vn/laptop-acer-predator-helios-neo-16-phn16-72-94kc-nh.qnmsv.005.html,data/anphat/raw_htmls\acer_98.html,data/anphat/detail_htmls\acer_98_specs.html
ACER Aspire 5 A514 56p 742f Nx.khrsv.005 Hang Gia Soc,Acer,Intel,Core i7,1355,5.0,16.0,LPDDR5,6400,1024,14.0,1920 x 1200,60,Intel,1.5,3 Cell 50 Wh,19990000,https://www.anphatpc.com.vn/laptop-acer-aspire-5-a514-56p-742f-nx.khrsv.005-hang-gia-soc.html,data/anphat/raw_htmls\acer_99.html,data/anphat/detail_htmls\acer_99_specs.html
ACER Aspire Lite Al15 51m 55nb Nx.krssv.001,Acer,Intel,Core i5,,4.5,8.0,DDR4,3200,1024,15.6,1920 x 1080,60,Intel,1.7,36 Wh,12990000,https://www.anphatpc.com.vn/laptop-acer-aspire-lite-al15-51m-55nb-nx.krssv.001.html,data/anphat/raw_htmls\acer_101.html,data/anphat/detail_htmls\acer_101_specs.html
ACER Aspire 3 A314 42p R3b3 Nx.ksfsv.001 Hang Gia Soc,Acer,AMD,Ryzen 7,5700,4.3,16.0,LPDDR4X,,512,14.0,1920 x 1200,60,AMD,1.4,3 cell 50 Wh,13990000,https://www.anphatpc.com.vn/laptop-acer-aspire-3-a314-42p-r3b3-nx.ksfsv.001-hang-gia-soc.html,data/anphat/raw_htmls\acer_100.html,data/anphat/detail_htmls\acer_100_specs.html
ACER Predator Helios Neo Phn16 71 54cd Nh.qltsv.001,Acer,Intel,Core i5,13500,4.7,8.0,DDR5,4800,512,16.0,2560 x 1600,165,NVIDIA,2.6,"4-cell, 90 Wh",35990000,https://www.anphatpc.com.vn/laptop-acer-predator-helios-neo-phn16-71-54cd-nh.qltsv.001.html,data/anphat/raw_htmls\acer_104.html,data/anphat/detail_htmls\acer_104_specs.html
ACER Aspire Lite Al16 51p 596h Nx.kwzsv.002,Acer,Intel,Core i5,1235,4.4,8.0,DDR5,4800,2048,16.0,1920 x 1200,60,Intel,1.7,58Whr 3-cell 65W PD Type-C Adapter,12990000,https://www.anphatpc.com.vn/laptop-acer-aspire-lite-al16-51p-596h-nx.kwzsv.002.html,data/anphat/raw_htmls\acer_102.html,data/anphat/detail_htmls\acer_102_specs.html
ACER Predator Helios Phn16 72 78l4 Nh.qnpsv.012,Acer,Intel,Core i7,14700,5.5,16.0,DDR5,5600,1024,16.0,2560 x 1600,,NVIDIA,2.8,"90WHrs, 4-cell Li-ion",43990000,https://www.anphatpc.com.vn/laptop-acer-predator-helios-phn16-72-78l4-nh.qnpsv.012.html,data/anphat/raw_htmls\acer_106.html,data/anphat/detail_htmls\acer_106_specs.html
ACER Predator Helios Neo 14 Phn14 51 96hg Nh.qrnsv.001,Acer,Intel,,185,5.1,32.0,DDR5,6400,1024,14.5,2560 x 1600,165,NVIDIA,1.9,76Whr 4-cell,59990000,https://www.anphatpc.com.vn/laptop-acer-predator-helios-neo-14-phn14-51-96hg-nh.qrnsv.001.html,data/anphat/raw_htmls\acer_107.html,data/anphat/detail_htmls\acer_107_specs.html
MSI Katana 15 Hx B14wfk 267vn,MSI,Intel,Core i7,14650,5.2,32.0,DDR5,,512,15.6,2560 x 1440,165,NVIDIA,2.4,4 cell / 75 Whr,40990000,https://www.anphatpc.com.vn/laptop-msi-katana-15-hx-b14wfk-267vn.html,data/anphat/raw_htmls\msi_3.html,data/anphat/detail_htmls\msi_3_specs.html
MSI Prestige 14 Ai Evo C2vmg 020vn,MSI,Intel,Core Ultra 7,258,4.8,32.0,LPDDR5X,,1024,14.0,2880 x 1800,120,Intel,1.7,"4 Cell, 90Whr",39990000,https://www.anphatpc.com.vn/laptop-msi-prestige-14-ai-evo-c2vmg-020vn.html,data/anphat/raw_htmls\msi_1.html,data/anphat/detail_htmls\msi_1_specs.html
MSI Katana 15 Hx B14wfk 025vn,MSI,Intel,Core i7,14650,5.2,16.0,DDR5,,512,15.6,2560 x 1440,165,NVIDIA,2.4,4 cell / 75 Whr,39490000,https://www.anphatpc.com.vn/laptop-msi-katana-15-hx-b14wfk-025vn.html,data/anphat/raw_htmls\msi_0.html,data/anphat/detail_htmls\msi_0_specs.html
MSI Venture 14 Ai A1mg 005vn,MSI,Intel,Core Ultra 5,125,4.5,16.0,DDR5,5600,512,14.0,2880 x 1800,120,Intel,1.7,"4 cell, 75Whr",25990000,https://www.anphatpc.com.vn/laptop-msi-venture-14-ai-a1mg-005vn.html,data/anphat/raw_htmls\msi_2.html,data/anphat/detail_htmls\msi_2_specs.html
MSI Cyborg 15 B2rwekg 402vn,MSI,Intel,Core 5,210,4.8,16.0,DDR5,,512,15.6,1920 x 1080,144,NVIDIA,2.1,"4 cell, 55.2Whr",31990000,https://www.anphatpc.com.vn/laptop-msi-cyborg-15-b2rwekg-402vn.html,data/anphat/raw_htmls\msi_4.html,data/anphat/detail_htmls\msi_4_specs.html
MSI Modern 14 F13mg 466vn,MSI,Intel,Core i5,1334,4.6,8.0,DDR4,3200,512,14.0,1920 x 1080,60,Intel,1.5,3 Cell,14990000,https://www.anphatpc.com.vn/laptop-msi-modern-14-f13mg-466vn.html,data/anphat/raw_htmls\msi_5.html,data/anphat/detail_htmls\msi_5_specs.html
MSI Vector A16 Hx A8whg 010vn,MSI,AMD,Ryzen 9,8940,5.3,16.0,DDR5,,512,16.0,2560 x 1600,240,NVIDIA,2.7,"4 cell, 90Whr",56990000,https://www.anphatpc.com.vn/laptop-msi-vector-a16-hx-a8whg-010vn.html,data/anphat/raw_htmls\msi_6.html,data/anphat/detail_htmls\msi_6_specs.html
MSI Prestige 13 Ai Evo A2vmg 040vn,MSI,Intel,Core Ultra 7,258,4.8,32.0,LPDDR5,8533,1024,13.3,2880 x 1800,,Intel,0.99,4Cell 75WHrs,38990000,https://www.anphatpc.com.vn/laptop-msi-prestige-13-ai-evo-a2vmg-040vn.html,data/anphat/raw_htmls\msi_7.html,data/anphat/detail_htmls\msi_7_specs.html
MSI Sword 16 Hx B14vfkg 045vn,MSI,Intel,Core i7,14700,5.5,16.0,DDR5,5600,1024,16.0,2560 x 1600,240,NVIDIA,2.3,"4 cell, 65Whr",39990000,https://www.anphatpc.com.vn/laptop-msi-sword-16-hx-b14vfkg-045vn.html,data/anphat/raw_htmls\msi_8.html,data/anphat/detail_htmls\msi_8_specs.html
MSI Venture A16 Ai A3hmg 017vn,MSI,AMD,Ryzen AI 7,350,5.0,16.0,DDR5,,512,16.0,2048 x 1280,120,AMD,1.9,"4 cell, 75Whr",33990000,https://www.anphatpc.com.vn/laptop-msi-venture-a16-ai-a3hmg-017vn.html,data/anphat/raw_htmls\msi_9.html,data/anphat/detail_htmls\msi_9_specs.html
Gaming MSI Cyborg 15 Ai A1vek 245vn,MSI,Intel,Core Ultra 5,135,4.6,16.0,DDR5,5600,512,15.6,1920 x 1080,144,NVIDIA,1.98,3cell 53.5Whr,26990000,https://www.anphatpc.com.vn/laptop-gaming-msi-cyborg-15-ai-a1vek-245vn.html,data/anphat/raw_htmls\msi_10.html,data/anphat/detail_htmls\msi_10_specs.html
MSI Prestige 16 Ai Evo B2vmg 016vn,MSI,Intel,Core Ultra 9,288,5.1,32.0,LPDDR5X,8533,1024,16.0,3840 x 2400,60,Intel,1.5,99WHrs,46990000,https://www.anphatpc.com.vn/laptop-msi-prestige-16-ai-evo-b2vmg-016vn.html,data/anphat/raw_htmls\msi_12.html,data/anphat/detail_htmls\msi_12_specs.html
MSI Prestige 13 Ai Evo A1mg 062vn,MSI,Intel,Core Ultra 7,155,4.8,32.0,LPDDR5,6400,1024,13.3,2880 x 1800,,Intel,0.99,4Cell 75WHrs,33990000,https://www.anphatpc.com.vn/laptop-msi-prestige-13-ai-evo-a1mg-062vn.html,data/anphat/raw_htmls\msi_11.html,data/anphat/detail_htmls\msi_11_specs.html
MSI Prestige 16 Ai Mercedesamg B2vmg 088vn,MSI,Intel,Core Ultra 9,288,5.1,32.0,LPDDR5X,8533,2048,16.0,3840 x 2400,60,Intel,1.5,99WHrs,56990000,https://www.anphatpc.com.vn/laptop-msi-prestige-16-ai-mercedesamg-b2vmg-088vn.html,data/anphat/raw_htmls\msi_13.html,data/anphat/detail_htmls\msi_13_specs.html
MSI Thin 15 B13uc 3247vn,MSI,Intel,Core i5,13420,4.6,8.0,DDR4,3200,512,15.6,1920 x 1080,144,NVIDIA,1.86,"3-Cell, 52.4 Whrs",19990000,https://www.anphatpc.com.vn/laptop-msi-thin-15-b13uc-3247vn.html,data/anphat/raw_htmls\msi_14.html,data/anphat/detail_htmls\msi_14_specs.html
MSI Katana 15 Hx B14wek 286vn,MSI,Intel,Core i5,14450,4.8,16.0,DDR5,,512,15.6,2560 x 1440,165,NVIDIA,2.4,4 cell / 75 Whr,34990000,https://www.anphatpc.com.vn/laptop-msi-katana-15-hx-b14wek-286vn.html,data/anphat/raw_htmls\msi_17.html,data/anphat/detail_htmls\msi_17_specs.html
MSI Stealth A16 Ai A3xwhg085vn,MSI,AMD,Ryzen AI 9,370,5.1,32.0,LPDDR5X,7500,1024,16.0,2560 x 1600,240,NVIDIA,2.1,4Cell 99.9WHr,75990000,https://www.anphatpc.com.vn/laptop-msi-stealth-a16-ai-a3xwhg085vn.html,data/anphat/raw_htmls\msi_16.html,data/anphat/detail_htmls\msi_16_specs.html
MSI Cyborg 15 A13uc 2082vn,MSI,Intel,Core i7,13620,4.6,16.0,DDR5,5200,512,15.6,1920 x 1080,144,NVIDIA,1.98,3cell 53.5Whr,21990000,https://www.anphatpc.com.vn/laptop-msi-cyborg-15-a13uc-2082vn.html,data/anphat/raw_htmls\msi_19.html,data/anphat/detail_htmls\msi_19_specs.html
MSI Prestige 14 Ai Evo C1mg 081vn,MSI,Intel,Core Ultra 5,125,4.5,16.0,DDR5,5600,512,14.0,2880 x 1800,60,Intel,1.7,"4 Cell, 90Whr",29990000,https://www.anphatpc.com.vn/laptop-msi-prestige-14-ai-evo-c1mg-081vn.html,data/anphat/raw_htmls\msi_18.html,data/anphat/detail_htmls\msi_18_specs.html
MSI Katana 15 Hx B14wek 027vn,MSI,Intel,Core i7,14650,5.2,32.0,DDR5,5600,512,15.6,2560 x 1440,165,NVIDIA,2.4,4 cell / 75 Whr,38990000,https://www.anphatpc.com.vn/laptop-msi-katana-15-hx-b14wek-027vn.html,data/anphat/raw_htmls\msi_20.html,data/anphat/detail_htmls\msi_20_specs.html
MSI Crosshair 16 Hx Ai D2xwfkg 036vn,MSI,Intel,Core Ultra 7,255,5.2,16.0,DDR5,5600,1024,16.0,2560 x 1600,240,NVIDIA,2.5,"4 cell, 90Whr",46990000,https://www.anphatpc.com.vn/laptop-msi-crosshair-16-hx-ai-d2xwfkg-036vn.html,data/anphat/raw_htmls\msi_23.html,data/anphat/detail_htmls\msi_23_specs.html
MSI Thin 15 B13ve 2824vn,MSI,Intel,Core i5,13420,4.6,16.0,DDR4,3200,512,15.6,1920 x 1080,144,NVIDIA,1.86,3 Cell 52.4 WHr,23990000,https://www.anphatpc.com.vn/laptop-msi-thin-15-b13ve-2824vn.html,data/anphat/raw_htmls\msi_21.html,data/anphat/detail_htmls\msi_21_specs.html
MSI Cyborg 15 A13vek 2089vn,MSI,Intel,Core i7,13620,4.9,16.0,DDR5,,512,15.6,1920 x 1080,144,NVIDIA,1.98,3 cell / 53.5 Whr,28990000,https://www.anphatpc.com.vn/laptop-msi-cyborg-15-a13vek-2089vn.html,data/anphat/raw_htmls\msi_24.html,data/anphat/detail_htmls\msi_24_specs.html
MSI Katana 15 B13udxk 2412vn,MSI,Intel,Core i5,13420,4.6,8.0,DDR5,5200,1024,15.6,1920 x 1080,144,NVIDIA,2.25,3cell 53.5Whr,23990000,https://www.anphatpc.com.vn/laptop-msi-katana-15-b13udxk-2412vn.html,data/anphat/raw_htmls\msi_22.html,data/anphat/detail_htmls\msi_22_specs.html
MSI Cyborg 15 A13uc 2088vn,MSI,Intel,Core i5,13420,4.6,16.0,,,512,15.6,1920 x 1080,144,NVIDIA,1.98,3 cell / 53.5 Whr,21990000,https://www.anphatpc.com.vn/laptop-msi-cyborg-15-a13uc-2088vn.html,data/anphat/raw_htmls\msi_25.html,data/anphat/detail_htmls\msi_25_specs.html
MSI Vector 16 Hx Ai A2xwjg 470vn,MSI,Intel,Core Ultra 9,275,5.4,32.0,DDR5,6400,1024,16.0,2560 x 1600,240,NVIDIA,2.7,4Cell 90WHr,115990000,https://www.anphatpc.com.vn/laptop-msi-vector-16-hx-ai-a2xwjg-470vn.html,data/anphat/raw_htmls\msi_26.html,data/anphat/detail_htmls\msi_26_specs.html
MSI Katana 15 Hx B14wfk 294vn,MSI,Intel,Core i9,14900,5.8,16.0,DDR5,,512,15.6,2560 x 1440,165,NVIDIA,2.4,4 cell / 75 Whr,40990000,https://www.anphatpc.com.vn/laptop-msi-katana-15-hx-b14wfk-294vn.html,data/anphat/raw_htmls\msi_27.html,data/anphat/detail_htmls\msi_27_specs.html
MSI Cyborg 15 B2rwfkg 048vn,MSI,Intel,Core 7,240,5.2,16.0,DDR5,,512,15.6,1920 x 1080,144,NVIDIA,1.95,"4 cell, 55.2Whr",33990000,https://www.anphatpc.com.vn/laptop-msi-cyborg-15-b2rwfkg-048vn.html,data/anphat/raw_htmls\msi_30.html,data/anphat/detail_htmls\msi_30_specs.html
MSI Katana 15 Hx B14wek 295vn,MSI,Intel,Core i9,14900,5.8,16.0,DDR5,5600,512,15.6,2560 x 1440,165,NVIDIA,2.4,4 cell / 75 Whr,38990000,https://www.anphatpc.com.vn/laptop-msi-katana-15-hx-b14wek-295vn.html,data/anphat/raw_htmls\msi_31.html,data/anphat/detail_htmls\msi_31_specs.html
MSI Crosshair 16 Hx Ai D2xwgkg 071vn,MSI,Intel,Core Ultra 9,275,5.4,32.0,DDR5,6400,1024,16.0,2560 x 1600,240,NVIDIA,2.5,"4 cell, 90Whr",58990000,https://www.anphatpc.com.vn/laptop-msi-crosshair-16-hx-ai-d2xwgkg-071vn.html,data/anphat/raw_htmls\msi_29.html,data/anphat/detail_htmls\msi_29_specs.html
MSI Thin 15 B13ucx 2080vn,MSI,Intel,Core i5,13420,4.6,16.0,DDR4,3200,512,15.6,1920 x 1080,144,NVIDIA,1.86,3Cell 52.4WHrs,18990000,https://www.anphatpc.com.vn/laptop-msi-thin-15-b13ucx-2080vn.html,data/anphat/raw_htmls\msi_32.html,data/anphat/detail_htmls\msi_32_specs.html
MSI Crosshair 16 Hx Ai D2xwgkg 072vn,MSI,Intel,Core Ultra 7,255,5.2,32.0,DDR5,6400,1024,16.0,2560 x 1600,240,NVIDIA,2.5,"4 cell, 90Whr",56990000,https://www.anphatpc.com.vn/laptop-msi-crosshair-16-hx-ai-d2xwgkg-072vn.html,data/anphat/raw_htmls\msi_33.html,data/anphat/detail_htmls\msi_33_specs.html
MSI Modern 15 F13mg 666vn,MSI,Intel,Core i5,1334,4.6,16.0,DDR4,3200,512,15.6,1920 x 1080,60,Intel,1.7,3cell 46.8Whr,14990000,https://www.anphatpc.com.vn/laptop-msi-modern-15-f13mg-666vn.html,data/anphat/raw_htmls\msi_34.html,data/anphat/detail_htmls\msi_34_specs.html
MSI Prestige 13 Ai Evo A1mg 241vn,MSI,Intel,Core Ultra 5,125,4.5,16.0,LPDDR5,6400,512,13.3,2880 x 1800,,Intel,0.99,4Cell 75WHrs,29990000,https://www.anphatpc.com.vn/laptop-msi-prestige-13-ai-evo-a1mg-241vn.html,data/anphat/raw_htmls\msi_35.html,data/anphat/detail_htmls\msi_35_specs.html
MSI Cyborg 14 A13ve 090vn,MSI,Intel,Core i7,13620,4.9,8.0,DDR5,4800,512,14.0,1920 x 1200,144,NVIDIA,1.6,"3-Cell, 53.5 Whr",27990000,https://www.anphatpc.com.vn/laptop-msi-cyborg-14-a13ve-090vn.html,data/anphat/raw_htmls\msi_36.html,data/anphat/detail_htmls\msi_36_specs.html
MSI Katana 15 B13udxk 2411vn,MSI,Intel,Core i7,13620,4.9,16.0,DDR5,5200,512,15.6,1920 x 1080,144,NVIDIA,2.25,"3 cell, 53.5Whr",25990000,https://www.anphatpc.com.vn/laptop-msi-katana-15-b13udxk-2411vn.html,data/anphat/raw_htmls\msi_38.html,data/anphat/detail_htmls\msi_38_specs.html
MSI Katana 15 B13vfk 676vn,MSI,Intel,Core i7,13620,4.9,16.0,DDR5,,1024,15.6,1920 x 1080,144,NVIDIA,2.2,"3 Cell, 53.5Whr",37990000,https://www.anphatpc.com.vn/laptop-msi-katana-15-b13vfk-676vn.html,data/anphat/raw_htmls\msi_39.html,data/anphat/detail_htmls\msi_39_specs.html
MSI Katana 15 B13vek 2256vn,MSI,Intel,Core i7,13620,4.9,16.0,DDR5,5200,512,15.6,1920 x 1080,144,NVIDIA,2.25,"3 Cell, 53.5Whr",28990000,https://www.anphatpc.com.vn/laptop-msi-katana-15-b13vek-2256vn.html,data/anphat/raw_htmls\msi_40.html,data/anphat/detail_htmls\msi_40_specs.html
MSI Thin 15 B13uc 1411vn,MSI,Intel,Core i7,13620,4.9,8.0,DDR4,3200,512,15.6,1920 x 1080,144,NVIDIA,1.86,3 Cell 52.4 WHr,23990000,https://www.anphatpc.com.vn/laptop-msi-thin-15-b13uc-1411vn.html,data/anphat/raw_htmls\msi_42.html,data/anphat/detail_htmls\msi_42_specs.html
MSI Stealth 14 Ai Studio A1vfg 085vn,MSI,Intel,Core Ultra 7,155,4.8,32.0,DDR5,5600,1024,14.0,2880 x 1800,120,NVIDIA,1.7,72WHrs,55990000,https://www.anphatpc.com.vn/laptop-msi-stealth-14-ai-studio-a1vfg-085vn.html,data/anphat/raw_htmls\msi_44.html,data/anphat/detail_htmls\msi_44_specs.html
MSI Katana 15 Hx B14wgk 023vn,MSI,Intel,Core i7,14650,5.2,16.0,DDR5,,1024,15.6,2560 x 1440,165,NVIDIA,2.4,4 cell / 75 Whr,44990000,https://www.anphatpc.com.vn/laptop-msi-katana-15-hx-b14wgk-023vn.html,data/anphat/raw_htmls\msi_47.html,data/anphat/detail_htmls\msi_47_specs.html
MSI Katana 15 Hx B14wgk 022vn,MSI,Intel,Core i9,14900,5.8,32.0,DDR5,,1024,15.6,2560 x 1440,165,NVIDIA,2.4,4 cell / 75 Whr,48990000,https://www.anphatpc.com.vn/laptop-msi-katana-15-hx-b14wgk-022vn.html,data/anphat/raw_htmls\msi_48.html,data/anphat/detail_htmls\msi_48_specs.html
MSI Cyborg 15 Ai A1vek 053vn,MSI,Intel,Core Ultra 7,155,4.8,16.0,DDR5,5600,512,15.6,1920 x 1080,144,NVIDIA,1.98,"3 Cell, 53.5Whr",30990000,https://www.anphatpc.com.vn/laptop-msi-cyborg-15-ai-a1vek-053vn.html,data/anphat/raw_htmls\msi_50.html,data/anphat/detail_htmls\msi_50_specs.html
