Product Name,Manufacturer,CPU manufacturer,CPU brand modifier,CPU generation,CPU Speed (GHz),RAM (GB),RAM Type,Bus (MHz),Storage (GB),Screen Size (inch),Screen Resolution,Refresh Rate (Hz),GPU manufacturer,Weight (kg),Battery,Price (VND),detail_specs_html_path,gpu_model,gpu_class,is_contact_price,norm_ram,norm_storage,norm_cpu,norm_weight,norm_screen,norm_price,price_million,base_performance_score,base_portability_score,has_price,ready_for_budget_filter,ready_for_performance_advice,is_light,is_heavy,is_small_screen,is_large_screen,Battery (Wh),norm_battery,gpu_score,battery_score,battery_available,gaming_score,ai_graphics_score,office_score,portability_score,general_score,is_gaming_ready,is_ai_ready,is_business_ready,is_ultrabook
ACER Aspire 7 A715 76 728x I7 12650h,acer,Intel,Core I7,12650.0,3.5,16.0,DDR4,,512.0,15.6,1920x1080,60.0,,2.1,,20190000.0,data/fpt/detail_htmls\acer_22_specs.html,UNKNOWN,UNKNOWN,False,0.8,0.8,0.1689406099518459,0.2215088282504013,0.5842696629213483,0.0986111111111111,20.19,0.484,0.222,True,True,True,False,False,False,True,,,0.45,,0,0.511,0.5127,0.3958898876404494,0.3585473515248796,0.4192599197431781,False,False,False,False
ACER Swift Lite 14 Ai Sfl14 51m 78xz U7 155u,acer,Intel,Core Ultra 7,155.0,3.8,16.0,DDR5,,512.0,14.0,1920x1200,60.0,Intel,1.27,3 Cell,22590000.0,data/fpt/detail_htmls\acer_23_specs.html,INTEL_GRAPHICS,INTEGRATED,False,0.8,0.8,0.1865971107544141,0.9073033707865168,0.2114767255216693,0.1152777777777777,22.59,0.493,0.907,True,True,True,True,False,True,False,,,0.45,,0,0.51325,0.5154000000000001,0.6394061797752808,0.7409911717495987,0.608481015248796,False,False,True,False
MSI Venture A15 Ai A2hmg 003vn R7 260,msi,AMD,Ryzen 7,260.0,5.1,16.0,DDR5,5600.0,512.0,15.6,1920x1080,144.0,AMD,1.9,55.2 WHrs 90 W,22490000.0,data/fpt/detail_htmls\msi_0_specs.html,AMD_RADEON_GRAPHICS,INTEGRATED,False,0.8,0.8,0.8743980738362761,0.2969502407704655,0.5842696629213483,0.1145833333333333,22.49,0.837,0.297,True,True,True,False,False,False,True,55.2,0.39295272078501337,0.5,0.39295272078501337,1,0.62925,0.6461,0.5180674589455488,0.2821113717742931,0.5825026308803556,True,True,False,False
MSI Modern 15 H Ai C2hmg 220vn Ultra 7 255h,msi,Intel,Ultra 7,255.0,5.1,16.0,DDR5,5600.0,512.0,15.6,1920x1080,60.0,Intel,1.9,39.3 Whr 90 W,22490000.0,data/fpt/detail_htmls\msi_4_specs.html,INTEL_GRAPHICS,INTEGRATED,False,0.8,0.8,0.8743980738362761,0.2969502407704655,0.5842696629213483,0.1145833333333333,22.49,0.837,0.297,True,True,True,False,False,False,True,39.3,0.021409455842997322,0.45,0.021409455842997322,1,0.5992500000000001,0.6186,0.4874905358686257,0.2286017563896777,0.558041092418817,False,True,False,False
MSI Modern 14 F13mg 466vn I5 1334u,msi,Intel,Core I5,1334.0,4.6,16.0,DDR4,3200.0,512.0,14.0,1920x1080,60.0,Intel,1.5,46.8 Whr 65 W,14990000.0,data/fpt/detail_htmls\msi_3_specs.html,INTEL_IRIS_XE,INTEGRATED,False,0.8,0.8,0.4534510433386838,0.6898073836276084,0.2114767255216693,0.0625,14.99,0.627,0.69,True,True,True,True,False,True,False,46.8,0.1694915254237288,0.55,0.1694915254237288,1,0.60675,0.6106,0.5443518150388937,0.5044641313742437,0.5653011430423509,True,True,False,False
MSI Gaming Thin 15 B13uc 3247vn I5 13420h,msi,Intel,Core I5,13420.0,4.6,16.0,DDR4,3200.0,512.0,15.6,1920x1080,144.0,NVIDIA,1.86,52 Whr 120 W,20590000.0,data/fpt/detail_htmls\msi_1_specs.html,RTX 3050,DISCRETE_GAMING,False,0.8,0.8,0.4534510433386838,0.3214285714285714,0.5842696629213483,0.1013888888888888,20.59,0.627,0.321,True,True,True,False,False,False,True,52.0,0.2872435325602141,0.9,0.2872435325602141,1,0.81675,0.8031,0.4259810285220397,0.28235738980121,0.4676129407951598,True,True,False,False
MSI Gaming Katana 15 B13vfk 676vn I7 13620h,msi,Intel,Core I7,13620.0,4.9,16.0,DDR5,5200.0,1024.0,15.6,1920x1080,144.0,NVIDIA,2.25,53.5 Wh 200 W,30390000.0,data/fpt/detail_htmls\msi_2_specs.html,RTX 4060,DISCRETE_GAMING,False,0.8,1.0,0.7391653290529695,0.1468699839486356,0.5842696629213483,0.1694444444444444,30.39,0.81,0.147,True,True,True,False,False,False,True,53.5,0.33719892952720787,1.0,0.33719892952720787,1,0.9225,0.913,0.4504010371650822,0.2092152580565501,0.528023518335597,True,True,False,False
MSI Gaming Katana 15 B13vek 2415vn,msi,Intel,Core I5,13420.0,4.6,24.0,DDR5,5200.0,512.0,15.6,1920x1080,144.0,Intel,2.25,53.5 Wh 200 W,25090000.0,data/fpt/detail_htmls\msi_5_specs.html,RTX 4050,DISCRETE_GAMING,False,0.8,0.8,0.4534510433386838,0.1468699839486356,0.5842696629213483,0.1326388888888889,25.09,0.627,0.147,True,True,True,False,False,False,True,53.5,0.33719892952720787,1.0,0.33719892952720787,1,0.87675,0.8581,0.3680510371650821,0.2092152580565501,0.4269160183355969,True,True,False,False
MSI Gaming Katana 15 B13udxk 2213vn I5 13500h,msi,Intel,Core I5,13500.0,4.7,16.0,DDR5,5600.0,1024.0,15.6,1920x1080,144.0,NVIDIA,2.3,53.5 Whr 180 W,23490000.0,data/fpt/detail_htmls\msi_6_specs.html,RTX 3050,DISCRETE_GAMING,False,0.8,1.0,0.5714285714285714,0.1211878009630819,0.5842696629213483,0.1215277777777777,23.49,0.726,0.121,True,True,True,False,False,False,True,53.5,0.33719892952720787,0.9,0.33719892952720787,1,0.8415,0.8328000000000001,0.4036122731201382,0.1976582757130509,0.4752571780466724,True,True,False,False
MSI Gaming Katana 15 B13udxk 2410vn I5 13420h,msi,Intel,Core I5,13420.0,4.6,16.0,DDR5,5200.0,512.0,15.6,1920x1080,144.0,Intel,2.25,53.5 Wh 180 W,22490000.0,data/fpt/detail_htmls\msi_7_specs.html,RTX 3050,DISCRETE_GAMING,False,0.8,0.8,0.4534510433386838,0.1468699839486356,0.5842696629213483,0.1145833333333333,22.49,0.627,0.147,True,True,True,False,False,False,True,53.5,0.33719892952720787,0.9,0.33719892952720787,1,0.81675,0.8031,0.3680510371650821,0.2092152580565501,0.4269160183355969,True,True,False,False
MSI Gaming Katana 15 B13udxk 2412vn I5 13420h,msi,Intel,Core I5,13420.0,4.9,16.0,DDR5,5200.0,1024.0,15.6,1920x1080,144.0,NVIDIA,2.25,53.5 Wh 200 W,22490000.0,data/fpt/detail_htmls\msi_8_specs.html,RTX 3050,DISCRETE_GAMING,False,0.8,1.0,0.7391653290529695,0.1468699839486356,0.5842696629213483,0.1145833333333333,22.49,0.81,0.147,True,True,True,False,False,False,True,53.5,0.33719892952720787,0.9,0.33719892952720787,1,0.8625,0.858,0.4504010371650822,0.2092152580565501,0.528023518335597,True,True,False,False
MSI Gaming Thin 15 B13uc 2081vn I5 13420h,msi,Intel,Core I5,13420.0,4.6,16.0,DDR4,3200.0,512.0,15.6,1920x1080,144.0,NVIDIA,1.86,52.4 Wh 120 W,20590000.0,data/fpt/detail_htmls\msi_9_specs.html,RTX 3050,DISCRETE_GAMING,False,0.8,0.8,0.4534510433386838,0.3214285714285714,0.5842696629213483,0.1013888888888888,20.59,0.627,0.321,True,True,True,False,False,False,True,52.4,0.2925958965209634,0.9,0.2925958965209634,1,0.81675,0.8031,0.4267502592912705,0.2837035436473638,0.4682283254105445,True,True,False,False
MSI Gaming Katana 15 B13udxk 2411vn I7 13620h,msi,Intel,Core I7,13620.0,4.9,16.0,DDR5,5200.0,512.0,15.6,1920x1080,144.0,NVIDIA,2.25,53.5 Wh 180 W,24490000.0,data/fpt/detail_htmls\msi_10_specs.html,RTX 3050,DISCRETE_GAMING,False,0.8,0.8,0.7391653290529695,0.1468699839486356,0.5842696629213483,0.1284722222222222,24.49,0.77,0.147,True,True,True,False,False,False,True,53.5,0.33719892952720787,0.9,0.33719892952720787,1,0.8525,0.846,0.4324010371650821,0.2092152580565501,0.505923518335597,True,True,False,False
MSI Venture A16 Ai A3hmg 017vn RYZEN Ai 7 350,msi,AMD,Ryzen AI 7,350.0,4.6,16.0,DDR5,5600.0,512.0,16.0,2048x1280,120.0,AMD,1.9,75 WHrs 90 W,29390000.0,data/fpt/detail_htmls\msi_11_specs.html,AMD_RADEON_GRAPHICS,INTEGRATED,False,0.8,0.8,0.4534510433386838,0.2969502407704655,0.8487158908507223,0.1625,29.39,0.627,0.297,True,True,True,False,False,False,True,75.0,0.7979482604817127,0.5,0.7979482604817127,1,0.57675,0.5831,0.4616443820224719,0.2958567415730337,0.486361320224719,False,False,False,False
MSI Modern 15 F13mg 666vn I5 1334u,msi,Intel,Core I5,1334.0,4.6,16.0,DDR4,3200.0,512.0,15.6,1920x1080,60.0,Intel,1.7,46.8 Whr 65 W,15190000.0,data/fpt/detail_htmls\msi_13_specs.html,INTEL_IRIS_XE,INTEGRATED,False,0.8,0.8,0.4534510433386838,0.442215088282504,0.5842696629213483,0.0638888888888888,15.19,0.627,0.442,True,True,True,False,False,False,True,46.8,0.1694915254237288,0.55,0.1694915254237288,1,0.60675,0.6106,0.4582563094209161,0.3192113223854796,0.4895076037165082,True,True,False,False
MSI Gaming Thin15 B13uc 2044vn I7 13620h,msi,Intel,Core I7,13620.0,4.9,16.0,DDR4,3200.0,512.0,15.6,1920x1200,144.0,NVIDIA,1.86,52.4 Wh 120 W,21090000.0,data/fpt/detail_htmls\msi_12_specs.html,RTX 3050,DISCRETE_GAMING,False,0.8,0.8,0.7391653290529695,0.3214285714285714,0.5842696629213483,0.1048611111111111,21.09,0.77,0.321,True,True,True,False,False,False,True,52.4,0.2925958965209634,0.9,0.2925958965209634,1,0.8525,0.846,0.4911002592912705,0.2837035436473638,0.5472358254105445,True,True,False,False
MSI Gaming Katana 15 Hx B14wgk 023vn I7 14650hx,msi,Intel,Core I7,14650.0,5.2,16.0,DDR5,5600.0,1024.0,15.6,2560x1440,165.0,NVIDIA,2.4,75 Wh 240 W,44990000.0,data/fpt/detail_htmls\msi_14_specs.html,RTX 5070,DISCRETE_GAMING,False,0.8,1.0,0.914526484751204,0.0806581059390048,0.5842696629213483,0.2708333333333333,44.99,0.897,0.081,True,True,True,False,True,False,True,75.0,0.7979482604817127,0.45,0.7979482604817127,1,0.61425,0.6366,0.5077230337078652,0.2517756821829855,0.5927805016051364,True,True,False,False
MSI Gaming Cyborg 15 Ai A1vek 245vn Ultra 5 135h,msi,Intel,Core Ultra 5,,1.2,16.0,DDR5,,512.0,16.0,1920x1080,144.0,NVIDIA,1.98,53.5 Wh,24990000.0,data/fpt/detail_htmls\msi_15_specs.html,RTX 4050,DISCRETE_GAMING,False,0.8,0.8,0.0128410914927768,0.2588282504012841,0.8487158908507223,0.1319444444444444,24.99,0.406,0.259,True,True,True,False,False,False,True,53.5,0.33719892952720787,1.0,0.33719892952720787,1,0.8215,0.7918000000000001,0.3075055315471046,0.2063460766761328,0.3217467045314236,True,True,False,False
MSI Gaming Katana 15 Hx B14wfk 294vn I9 14900hx,msi,Intel,Core I9,14900.0,5.8,16.0,DDR5,5600.0,512.0,15.6,2560x1440,165.0,Intel,2.4,75 Wh 240 W,40990000.0,data/fpt/detail_htmls\msi_16_specs.html,RTX 5060,DISCRETE_GAMING,False,0.8,0.8,0.9891653290529696,0.0806581059390048,0.5842696629213483,0.2430555555555555,40.99,0.895,0.081,True,True,True,False,True,False,True,75.0,0.7979482604817127,0.45,0.7979482604817127,1,0.61375,0.636,0.5068230337078652,0.2517756821829855,0.5916755016051365,True,True,False,False
MSI Gaming Katana 15 Hx B14wfk 267vn I7 14650hx,msi,Intel,Core I7,14650.0,5.2,32.0,DDR5,5600.0,512.0,15.6,2560x1440,165.0,NVIDIA,2.4,75 Wh 240 W,40190000.0,data/fpt/detail_htmls\msi_17_specs.html,RTX 5060,DISCRETE_GAMING,False,1.0,0.8,0.914526484751204,0.0806581059390048,0.5842696629213483,0.2375,40.19,0.917,0.081,True,True,True,False,True,False,True,75.0,0.7979482604817127,0.45,0.7979482604817127,1,0.64925,0.6726000000000001,0.5167230337078652,0.2517756821829855,0.6038305016051364,True,True,False,False
MSI Gaming Katana 15 Hx B14wek 286vn I5 14450hx,msi,Intel,Core I5,14450.0,4.8,16.0,DDR5,5600.0,512.0,15.6,2560x1440,165.0,NVIDIA,2.4,75 Wh 240 W,33690000.0,data/fpt/detail_htmls\msi_18_specs.html,RTX 5050,DISCRETE_GAMING,False,0.8,0.8,0.6460674157303371,0.0806581059390048,0.5842696629213483,0.1923611111111111,33.69,0.723,0.081,True,True,True,False,True,False,True,75.0,0.7979482604817127,0.45,0.7979482604817127,1,0.57075,0.5844,0.4294230337078651,0.2517756821829855,0.4966455016051364,False,False,False,False
MSI Gaming Katana 15 Hx B14wek 295vn I9 14900hx,msi,Intel,Core I9,14900.0,5.8,16.0,DDR5,5600.0,512.0,15.6,2560x1440,165.0,Intel,2.4,75 Wh 240 W,38490000.0,data/fpt/detail_htmls\msi_19_specs.html,RTX 5050,DISCRETE_GAMING,False,0.8,0.8,0.9891653290529696,0.0806581059390048,0.5842696629213483,0.2256944444444444,38.49,0.895,0.081,True,True,True,False,True,False,True,75.0,0.7979482604817127,0.45,0.7979482604817127,1,0.61375,0.636,0.5068230337078652,0.2517756821829855,0.5916755016051365,True,True,False,False
MSI Gaming Crosshair 16 Hx D2xwgkg 034vn U7 255hx,msi,Intel,Core Ultra 7,255.0,5.2,16.0,DDR5,6400.0,1024.0,16.0,2560x1600,240.0,NVIDIA,2.5,90 WHrs 240 W,49990000.0,data/fpt/detail_htmls\msi_21_specs.html,RTX 5070,DISCRETE_GAMING,False,0.8,1.0,0.914526484751204,0.052969502407704705,0.8487158908507223,0.3055555555555556,49.99,0.897,0.053,True,True,True,False,True,False,True,90.0,0.9402319357716324,0.45,0.9402319357716324,1,0.61425,0.6366,0.526878176318064,0.2369073342387949,0.5984266461908878,True,True,False,False
MSI Gaming Vector 16 Hx Ai A2xwig 062vn U9 275hx,msi,Intel,Ultra 9,275.0,5.4,16.0,DDR5,5600.0,1024.0,16.0,2560x1600,240.0,NVIDIA,2.7,90 WHrs 330 W,70590000.0,data/fpt/detail_htmls\msi_22_specs.html,RTX 5080,DISCRETE_GAMING,False,0.8,1.0,0.9542536115569824,0.0200642054574639,0.8487158908507223,0.4486111111111111,70.59,0.917,0.02,True,True,True,False,True,False,True,90.0,0.9402319357716324,0.45,0.9402319357716324,1,0.6192500000000001,0.6426000000000001,0.5243613223854797,0.2220999506111865,0.6013325851957032,True,True,False,False
MSI Gaming Crosshair 16 Hx D2xwfkg 036vn U7 255hx,msi,Intel,Core Ultra 7,255.0,5.2,16.0,DDR5,6400.0,1024.0,16.0,2560x1600,240.0,Intel,2.5,90 WHrs 240 W,44090000.0,data/fpt/detail_htmls\msi_20_specs.html,RTX 5060,DISCRETE_GAMING,False,0.8,1.0,0.914526484751204,0.052969502407704705,0.8487158908507223,0.2645833333333333,44.09,0.897,0.053,True,True,True,False,True,False,True,90.0,0.9402319357716324,0.45,0.9402319357716324,1,0.61425,0.6366,0.526878176318064,0.2369073342387949,0.5984266461908878,True,True,False,False
MSI Gaming Vector 16 Hx Ai A2xwhg 010vn,msi,Intel,Ultra 7,255.0,5.2,16.0,DDR5,6400.0,512.0,16.0,2560x1600,240.0,NVIDIA,2.7,90 WHrs 330 W,53890000.0,data/fpt/detail_htmls\msi_23_specs.html,RTX 5070,DISCRETE_GAMING,False,0.8,0.8,0.914526484751204,0.0200642054574639,0.8487158908507223,0.3326388888888889,53.89,0.857,0.02,True,True,True,False,True,False,True,90.0,0.9402319357716324,0.45,0.9402319357716324,1,0.60425,0.6246,0.4973613223854797,0.2220999506111865,0.5681825851957032,True,True,False,False
